Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message,Borough
178566,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Annual Average 2012,12/01/2011,8.28,,Staten Island
178567,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,101,Kingsbridge - Riverdale,Annual Average 2013,12/01/2012,8.88,,Bronx
178568,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,102,Northeast Bronx,Annual Average 2013,12/01/2012,8.73,,Bronx
178569,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,103,Fordham - Bronx Pk,Annual Average 2013,12/01/2012,9.06,,Bronx
178570,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,104,Pelham - Throgs Neck,Annual Average 2013,12/01/2012,8.74,,Bronx
178571,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,105,Crotona -Tremont,Annual Average 2013,12/01/2012,9.75,,Bronx
178572,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,106,High Bridge - Morrisania,Annual Average 2013,12/01/2012,9.83,,Bronx
178573,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,107,Hunts Point - Mott Haven,Annual Average 2013,12/01/2012,9.57,,Bronx
178574,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,201,Greenpoint,Annual Average 2013,12/01/2012,10.0,,Brooklyn
178575,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,202,Downtown - Heights - Slope,Annual Average 2013,12/01/2012,9.46,,Others Boroughs
178576,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,203,Bedford Stuyvesant - Crown Heights,Annual Average 2013,12/01/2012,8.75,,Brooklyn
178577,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,204,East New York,Annual Average 2013,12/01/2012,8.69,,Others Boroughs
178578,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,205,Sunset Park,Annual Average 2013,12/01/2012,9.12,,Brooklyn
178579,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,206,Borough Park,Annual Average 2013,12/01/2012,8.49,,Others Boroughs
178580,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,207,East Flatbush - Flatbush,Annual Average 2013,12/01/2012,8.6,,Others Boroughs
178581,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,208,Canarsie - Flatlands,Annual Average 2013,12/01/2012,8.18,,Others Boroughs
178582,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,209,Bensonhurst - Bay Ridge,Annual Average 2013,12/01/2012,8.24,,Brooklyn
178583,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,210,Coney Island - Sheepshead Bay,Annual Average 2013,12/01/2012,8.11,,Brooklyn
178584,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,211,Williamsburg - Bushwick,Annual Average 2013,12/01/2012,9.36,,Brooklyn
178585,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,301,Washington Heights,Annual Average 2013,12/01/2012,9.48,,Manhattan
178586,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,302,Central Harlem - Morningside Heights,Annual Average 2013,12/01/2012,9.7,,Manhattan
178587,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,303,East Harlem,Annual Average 2013,12/01/2012,9.73,,Manhattan
178588,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,304,Upper West Side,Annual Average 2013,12/01/2012,10.35,,Manhattan
178589,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,305,Upper East Side,Annual Average 2013,12/01/2012,11.1,,Manhattan
178590,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,306,Chelsea - Clinton,Annual Average 2013,12/01/2012,12.41,,Manhattan
178591,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2013,12/01/2012,13.2,,Others Boroughs
178592,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,308,Greenwich Village - SoHo,Annual Average 2013,12/01/2012,10.81,,Manhattan
178593,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,309,Union Square - Lower East Side,Annual Average 2013,12/01/2012,10.15,,Manhattan
178594,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,310,Lower Manhattan,Annual Average 2013,12/01/2012,11.06,,Manhattan
178595,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,401,Long Island City - Astoria,Annual Average 2013,12/01/2012,9.6,,Queens
178596,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,402,West Queens,Annual Average 2013,12/01/2012,9.13,,Queens
178597,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,403,Flushing - Clearview,Annual Average 2013,12/01/2012,8.39,,Queens
178598,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,404,Bayside - Little Neck,Annual Average 2013,12/01/2012,8.08,,Queens
178599,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,405,Ridgewood - Forest Hills,Annual Average 2013,12/01/2012,8.51,,Queens
178600,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,406,Fresh Meadows,Annual Average 2013,12/01/2012,8.21,,Queens
178601,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,407,Southwest Queens,Annual Average 2013,12/01/2012,8.14,,Queens
178602,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,408,Jamaica,Annual Average 2013,12/01/2012,8.27,,Queens
178603,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,409,Southeast Queens,Annual Average 2013,12/01/2012,7.85,,Queens
178604,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,410,Rockaways,Annual Average 2013,12/01/2012,7.61,,Queens
178605,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,501,Port Richmond,Annual Average 2013,12/01/2012,8.27,,Staten Island
178606,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,502,Stapleton - St. George,Annual Average 2013,12/01/2012,7.9,,Staten Island
178607,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Annual Average 2013,12/01/2012,8.22,,Staten Island
178608,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Annual Average 2013,12/01/2012,7.82,,Staten Island
179088,383,Sulfur Dioxide (SO2),Mean,ppb,Citywide,1,New York City,Winter 2008-09,12/01/2008,4.32,,Manhattan
179089,383,Sulfur Dioxide (SO2),Mean,ppb,Citywide,1,New York City,Winter 2009-10,12/01/2009,2.88,,Manhattan
179090,383,Sulfur Dioxide (SO2),Mean,ppb,Citywide,1,New York City,Winter 2010-11,12/01/2010,3.63,,Manhattan
179091,383,Sulfur Dioxide (SO2),Mean,ppb,Citywide,1,New York City,Winter 2011-12,12/01/2011,1.95,,Manhattan
179092,383,Sulfur Dioxide (SO2),Mean,ppb,Citywide,1,New York City,Winter 2012-13,12/01/2012,1.17,,Manhattan
179103,375,Nitrogen Dioxide (NO2),Mean,ppb,Citywide,1,New York City,Winter 2008-09,12/01/2008,27.92,,Manhattan
179104,375,Nitrogen Dioxide (NO2),Mean,ppb,Citywide,1,New York City,Winter 2009-10,12/01/2009,24.77,,Manhattan
179105,375,Nitrogen Dioxide (NO2),Mean,ppb,Citywide,1,New York City,Winter 2010-11,12/01/2010,28.07,,Manhattan
179106,375,Nitrogen Dioxide (NO2),Mean,ppb,Citywide,1,New York City,Winter 2011-12,12/01/2011,22.54,,Manhattan
179107,375,Nitrogen Dioxide (NO2),Mean,ppb,Citywide,1,New York City,Winter 2012-13,12/01/2012,23.47,,Manhattan
179118,375,Nitrogen Dioxide (NO2),Mean,ppb,Citywide,1,New York City,Summer 2009,06/01/2009,18.9,,Manhattan
179119,375,Nitrogen Dioxide (NO2),Mean,ppb,Citywide,1,New York City,Summer 2010,06/01/2010,17.59,,Manhattan
179120,375,Nitrogen Dioxide (NO2),Mean,ppb,Citywide,1,New York City,Summer 2011,06/01/2011,17.14,,Manhattan
179121,375,Nitrogen Dioxide (NO2),Mean,ppb,Citywide,1,New York City,Summer 2012,06/01/2012,15.77,,Manhattan
179122,375,Nitrogen Dioxide (NO2),Mean,ppb,Citywide,1,New York City,Summer 2013,06/01/2013,15.2,,Manhattan
179133,375,Nitrogen Dioxide (NO2),Mean,ppb,Citywide,1,New York City,Annual Average 2009,12/01/2008,22.72,,Manhattan
179134,375,Nitrogen Dioxide (NO2),Mean,ppb,Citywide,1,New York City,Annual Average 2010,12/01/2009,21.11,,Manhattan
179135,375,Nitrogen Dioxide (NO2),Mean,ppb,Citywide,1,New York City,Annual Average 2011,12/01/2010,21.58,,Manhattan
179136,375,Nitrogen Dioxide (NO2),Mean,ppb,Citywide,1,New York City,Annual Average 2012,12/01/2011,19.58,,Manhattan
179137,375,Nitrogen Dioxide (NO2),Mean,ppb,Citywide,1,New York City,Annual Average 2013,12/01/2012,18.83,,Manhattan
179148,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Citywide,1,New York City,Winter 2008-09,12/01/2008,12.89,,Manhattan
179149,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Citywide,1,New York City,Winter 2009-10,12/01/2009,9.86,,Manhattan
179150,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Citywide,1,New York City,Winter 2010-11,12/01/2010,12.56,,Manhattan
179151,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Citywide,1,New York City,Winter 2011-12,12/01/2011,9.15,,Manhattan
179152,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Citywide,1,New York City,Winter 2012-13,12/01/2012,10.35,,Manhattan
179164,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Citywide,1,New York City,Summer 2010,06/01/2010,11.83,,Manhattan
179165,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Citywide,1,New York City,Summer 2011,06/01/2011,11.46,,Manhattan
179166,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Citywide,1,New York City,Summer 2012,06/01/2012,10.31,,Manhattan
179167,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Citywide,1,New York City,Summer 2013,06/01/2013,10.15,,Manhattan
179178,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Citywide,1,New York City,Annual Average 2009,12/01/2008,10.43,,Manhattan
179179,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Citywide,1,New York City,Annual Average 2010,12/01/2009,9.54,,Manhattan
179180,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Citywide,1,New York City,Annual Average 2011,12/01/2010,10.1,,Manhattan
179181,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Citywide,1,New York City,Annual Average 2012,12/01/2011,8.95,,Manhattan
179182,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,Citywide,1,New York City,Annual Average 2013,12/01/2012,8.63,,Manhattan
179193,383,Sulfur Dioxide (SO2),Mean,ppb,Borough,1,Bronx,Winter 2008-09,12/01/2008,6.62,,Bronx
179194,383,Sulfur Dioxide (SO2),Mean,ppb,Borough,2,Brooklyn,Winter 2008-09,12/01/2008,3.92,,Brooklyn
179195,383,Sulfur Dioxide (SO2),Mean,ppb,Borough,3,Manhattan,Winter 2008-09,12/01/2008,9.17,,Manhattan
179196,383,Sulfur Dioxide (SO2),Mean,ppb,Borough,4,Queens,Winter 2008-09,12/01/2008,3.99,,Queens
179197,383,Sulfur Dioxide (SO2),Mean,ppb,Borough,5,Staten Island,Winter 2008-09,12/01/2008,2.13,,Staten Island
179198,383,Sulfur Dioxide (SO2),Mean,ppb,Borough,1,Bronx,Winter 2009-10,12/01/2009,4.28,,Bronx
179199,383,Sulfur Dioxide (SO2),Mean,ppb,Borough,2,Brooklyn,Winter 2009-10,12/01/2009,2.66,,Brooklyn
179200,383,Sulfur Dioxide (SO2),Mean,ppb,Borough,3,Manhattan,Winter 2009-10,12/01/2009,6.19,,Manhattan
179201,383,Sulfur Dioxide (SO2),Mean,ppb,Borough,4,Queens,Winter 2009-10,12/01/2009,2.82,,Queens
179202,383,Sulfur Dioxide (SO2),Mean,ppb,Borough,5,Staten Island,Winter 2009-10,12/01/2009,1.17,,Staten Island
179203,383,Sulfur Dioxide (SO2),Mean,ppb,Borough,1,Bronx,Winter 2010-11,12/01/2010,5.44,,Bronx
179204,383,Sulfur Dioxide (SO2),Mean,ppb,Borough,2,Brooklyn,Winter 2010-11,12/01/2010,3.26,,Brooklyn
179205,383,Sulfur Dioxide (SO2),Mean,ppb,Borough,3,Manhattan,Winter 2010-11,12/01/2010,7.79,,Manhattan
179206,383,Sulfur Dioxide (SO2),Mean,ppb,Borough,4,Queens,Winter 2010-11,12/01/2010,3.42,,Queens
179207,383,Sulfur Dioxide (SO2),Mean,ppb,Borough,5,Staten Island,Winter 2010-11,12/01/2010,1.78,,Staten Island
179208,383,Sulfur Dioxide (SO2),Mean,ppb,Borough,1,Bronx,Winter 2011-12,12/01/2011,3.43,,Bronx
179209,383,Sulfur Dioxide (SO2),Mean,ppb,Borough,2,Brooklyn,Winter 2011-12,12/01/2011,1.55,,Brooklyn
179210,383,Sulfur Dioxide (SO2),Mean,ppb,Borough,3,Manhattan,Winter 2011-12,12/01/2011,4.81,,Manhattan
179211,383,Sulfur Dioxide (SO2),Mean,ppb,Borough,4,Queens,Winter 2011-12,12/01/2011,1.72,,Queens
179212,383,Sulfur Dioxide (SO2),Mean,ppb,Borough,5,Staten Island,Winter 2011-12,12/01/2011,0.81,,Staten Island
179213,383,Sulfur Dioxide (SO2),Mean,ppb,Borough,1,Bronx,Winter 2012-13,12/01/2012,2.16,,Bronx
179214,383,Sulfur Dioxide (SO2),Mean,ppb,Borough,2,Brooklyn,Winter 2012-13,12/01/2012,0.9,,Brooklyn
179215,383,Sulfur Dioxide (SO2),Mean,ppb,Borough,3,Manhattan,Winter 2012-13,12/01/2012,3.08,,Manhattan
179216,383,Sulfur Dioxide (SO2),Mean,ppb,Borough,4,Queens,Winter 2012-13,12/01/2012,1.01,,Queens
179217,383,Sulfur Dioxide (SO2),Mean,ppb,Borough,5,Staten Island,Winter 2012-13,12/01/2012,0.43,,Staten Island
179268,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,1,Bronx,Winter 2008-09,12/01/2008,29.29,,Bronx
179269,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Winter 2008-09,12/01/2008,29.43,,Brooklyn
179270,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Winter 2008-09,12/01/2008,38.35,,Manhattan
179271,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,4,Queens,Winter 2008-09,12/01/2008,27.86,,Queens
179272,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Winter 2008-09,12/01/2008,21.63,,Staten Island
179273,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,1,Bronx,Winter 2009-10,12/01/2009,24.39,,Bronx
179274,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Winter 2009-10,12/01/2009,27.17,,Brooklyn
179275,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Winter 2009-10,12/01/2009,32.17,,Manhattan
179276,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,4,Queens,Winter 2009-10,12/01/2009,25.02,,Queens
179277,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Winter 2009-10,12/01/2009,19.14,,Staten Island
179278,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,1,Bronx,Winter 2010-11,12/01/2010,28.19,,Bronx
179279,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Winter 2010-11,12/01/2010,29.66,,Brooklyn
179280,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Winter 2010-11,12/01/2010,35.38,,Manhattan
179281,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,4,Queens,Winter 2010-11,12/01/2010,28.32,,Queens
179282,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Winter 2010-11,12/01/2010,23.08,,Staten Island
179283,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,1,Bronx,Winter 2011-12,12/01/2011,23.48,,Bronx
179284,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Winter 2011-12,12/01/2011,23.5,,Brooklyn
179285,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Winter 2011-12,12/01/2011,30.21,,Manhattan
179286,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,4,Queens,Winter 2011-12,12/01/2011,22.62,,Queens
179287,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Winter 2011-12,12/01/2011,17.93,,Staten Island
179288,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,1,Bronx,Winter 2012-13,12/01/2012,24.03,,Bronx
179289,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Winter 2012-13,12/01/2012,25.3,,Brooklyn
179290,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Winter 2012-13,12/01/2012,31.61,,Manhattan
179291,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,4,Queens,Winter 2012-13,12/01/2012,22.84,,Queens
179292,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Winter 2012-13,12/01/2012,19.13,,Staten Island
179343,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,1,Bronx,Summer 2009,06/01/2009,20.83,,Bronx
179344,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Summer 2009,06/01/2009,20.14,,Brooklyn
179345,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Summer 2009,06/01/2009,30.87,,Manhattan
179346,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,4,Queens,Summer 2009,06/01/2009,18.15,,Queens
179347,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Summer 2009,06/01/2009,13.19,,Staten Island
179348,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,1,Bronx,Summer 2010,06/01/2010,19.42,,Bronx
179349,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Summer 2010,06/01/2010,18.23,,Brooklyn
179350,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Summer 2010,06/01/2010,28.52,,Manhattan
179351,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,4,Queens,Summer 2010,06/01/2010,17.42,,Queens
179352,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Summer 2010,06/01/2010,12.03,,Staten Island
179353,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,1,Bronx,Summer 2011,06/01/2011,18.31,,Bronx
179354,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Summer 2011,06/01/2011,18.14,,Brooklyn
179355,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Summer 2011,06/01/2011,27.72,,Manhattan
179356,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,4,Queens,Summer 2011,06/01/2011,17.04,,Queens
179357,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Summer 2011,06/01/2011,11.57,,Staten Island
179358,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,1,Bronx,Summer 2012,06/01/2012,17.02,,Bronx
179359,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Summer 2012,06/01/2012,16.27,,Brooklyn
179360,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Summer 2012,06/01/2012,25.83,,Manhattan
179361,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,4,Queens,Summer 2012,06/01/2012,15.84,,Queens
179362,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Summer 2012,06/01/2012,10.64,,Staten Island
179363,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,1,Bronx,Summer 2013,06/01/2013,15.91,,Bronx
179364,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Summer 2013,06/01/2013,15.75,,Brooklyn
179365,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Summer 2013,06/01/2013,24.71,,Manhattan
179366,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,4,Queens,Summer 2013,06/01/2013,15.6,,Queens
179367,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Summer 2013,06/01/2013,10.01,,Staten Island
179418,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,1,Bronx,Annual Average 2009,12/01/2008,24.52,,Bronx
179419,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Annual Average 2009,12/01/2008,24.11,,Brooklyn
179420,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Annual Average 2009,12/01/2008,33.89,,Manhattan
179421,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,4,Queens,Annual Average 2009,12/01/2008,22.19,,Queens
179422,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Annual Average 2009,12/01/2008,16.84,,Staten Island
179423,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,1,Bronx,Annual Average 2010,12/01/2009,22.16,,Bronx
179424,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Annual Average 2010,12/01/2009,22.7,,Brooklyn
179425,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Annual Average 2010,12/01/2009,30.58,,Manhattan
179426,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,4,Queens,Annual Average 2010,12/01/2009,21.01,,Queens
179427,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Annual Average 2010,12/01/2009,15.35,,Staten Island
179428,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,1,Bronx,Annual Average 2011,12/01/2010,22.73,,Bronx
179429,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Annual Average 2011,12/01/2010,22.84,,Brooklyn
179430,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Annual Average 2011,12/01/2010,30.96,,Manhattan
179431,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,4,Queens,Annual Average 2011,12/01/2010,21.47,,Queens
179432,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Annual Average 2011,12/01/2010,16.17,,Staten Island
179433,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,1,Bronx,Annual Average 2012,12/01/2011,20.99,,Bronx
179434,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Annual Average 2012,12/01/2011,20.56,,Brooklyn
